source,file,kind,direction,magnitude,run,size,activity,ns
micro,list_deep_2.json,list,deep,2,4,9,reading,38886
micro,list_deep_2.json,list,deep,2,4,9,loading,44109
micro,list_deep_2.json,list,deep,2,4,9,saving,13285
micro,list_deep_2.json,list,deep,2,4,9,writing,248214
micro,list_wide_8.json,list,wide,8,4,42,reading,79081
micro,list_wide_8.json,list,wide,8,4,42,loading,47630
micro,list_wide_8.json,list,wide,8,4,42,saving,14865
micro,list_wide_8.json,list,wide,8,4,42,writing,326013
micro,list_deep_8.json,list,deep,8,4,21,reading,55326
micro,list_deep_8.json,list,deep,8,4,21,loading,47086
micro,list_deep_8.json,list,deep,8,4,21,saving,19568
micro,list_deep_8.json,list,deep,8,4,21,writing,459960
micro,named_wide_2.json,named,wide,2,4,20,reading,67392
micro,named_wide_2.json,named,wide,2,4,20,loading,22711
micro,named_wide_2.json,named,wide,2,4,20,saving,20954
micro,named_wide_2.json,named,wide,2,4,20,writing,290647
micro,list_wide_256.json,list,wide,256,4,1282,reading,1651946
micro,list_wide_256.json,list,wide,256,4,1282,loading,110836
micro,list_wide_256.json,list,wide,256,4,1282,saving,97628
micro,list_wide_256.json,list,wide,256,4,1282,writing,3304833
micro,named_deep_64.json,named,deep,64,4,427,reading,644760
